id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1394363733481336834,1394363733481336834,2021-05-17 14:46:34 Eastern Daylight Time,2021-05-17,14:46:34,-0400,3021837038,inputoutputhk,Input Output,,NEW BLOG: Our incoming ERC20 converter will allow Ethereum-based tokens like $AGI @singularity_net to run on our proof-of-stake blockchain.   Coming soon to testnet. Find out more:   https://t.co/a3R3MpaJ83  #Cardano $ADA @Cardano,en,"[{'screen_name': 'singularity_net', 'name': 'singularitynet', 'id': '915590652167061504'}, {'screen_name': 'cardano', 'name': 'cardano community', 'id': '825920479055671296'}]",['https://iohk.io/en/blog/posts/2021/05/17/bringing-erc20-to-cardano/'],[],142,1247,4217,['cardano'],"['agi', 'ada']",https://twitter.com/InputOutputHK/status/1394363733481336834,False,,0,,,,,,,,[],,,,
1394363110094368773,1394363110094368773,2021-05-17 14:44:06 Eastern Daylight Time,2021-05-17,14:44:06,-0400,958118843636854784,altcoindailyio,Altcoin Daily,,#Bitcoin &amp; #Ethereum that is what I'm buying. 👍,en,[],[],[],96,64,1042,"['bitcoin', 'ethereum']",[],https://twitter.com/AltcoinDailyio/status/1394363110094368773,False,,0,,,,,,,,[],,,,
1394361800666320899,1394361800666320899,2021-05-17 14:38:53 Eastern Daylight Time,2021-05-17,14:38:53,-0400,1693569362,eylemculculoglu,Eylem Cülcüloğlu,,Alttan kademeli toplayanlar tercihlerini Ethereum'dan yana yapabilirler.,tr,[],[],[],148,24,1364,[],[],https://twitter.com/EylemCulculoglu/status/1394361800666320899,False,,0,,,,,,,,[],,,,
1394361239783067650,1394361239783067650,2021-05-17 14:36:40 Eastern Daylight Time,2021-05-17,14:36:40,-0400,1099031051203166220,iberkeoktay,Berke Oktay,,Yeni yıl itibarıyla Bitcoin'de yatırımım yok denecek kadar azdı ve Ethereum'a da özellikle 0.08 hedefi geldiği için mesafeliyim. Bu nihai zirveler görüldü anlamını taşımaz.  Piyasada güvenli liman olduğunu düşünmüyorum genel olarak. Daha az risk nerede varsa orada olurum.,tr,[],[],[],24,4,206,[],[],https://twitter.com/iberkeoktay/status/1394361239783067650,False,,0,,,,,,,,[],,,,
1394360332982931462,1394360332982931462,2021-05-17 14:33:04 Eastern Daylight Time,2021-05-17,14:33:04,-0400,3362913279,johnlilic,John Lilic ₿ Ξ ∞,,The most influential influencers are noticing altho @JackPosobiec has been studying #crypto for years if you've been paying attention.  Nothing but love for all competitors (except Tron and XRP) but only @0xPolygon $matic is 1) full of based degens 2) #FullStackScaling #Ethereum,en,"[{'screen_name': 'jackposobiec', 'name': 'jack posobiec', 'id': '592730371'}, {'screen_name': '0xpolygon', 'name': 'polygon (previously matic)', 'id': '914738730740715521'}]",[],[],15,28,140,"['crypto', 'fullstackscaling', 'ethereum']",['matic'],https://twitter.com/JohnLilic/status/1394360332982931462,False,https://twitter.com/JackPosobiec/status/1394355370345340933,0,,,,,,,,[],,,,
1394360110877659148,1394360110877659148,2021-05-17 14:32:11 Eastern Daylight Time,2021-05-17,14:32:11,-0400,14571055,ryansadams,RYAN SΞAN ADAMS - rsa.eth 🦇🔊,,"I'm bored of talking about Musk.  Like, he doesn't get it yet...who cares? Neither do most of the world's billionaires.   Has he ever taken out a loan on Aave?  Traded something on Uniswap?  Used an Ethereum wallet?  No?  Then he doesn't have an informed opinion.",en,[],[],[],87,148,1347,[],[],https://twitter.com/RyanSAdams/status/1394360110877659148,False,,0,,,,,,,,[],,,,
1394359954035953668,1394359954035953668,2021-05-17 14:31:33 Eastern Daylight Time,2021-05-17,14:31:33,-0400,1199815586295033857,don_chainlink,ƊÓȠ. 2.0,,"#Chainlink Community:  The best part? #Arbitrum has full solidity support &amp; accessing #Chainlink data on Arbitrum will be just as simple as accessing it directly on Ethereum. If you can dream it, you can build it with Chainlink &amp; Arbitrum  $LINK - Get your 🦆🦆🦆 in a row - #4IR  https://t.co/wEdfVXa2aQ",en,[],[],['https://pbs.twimg.com/media/E1nC_FxXIAkScBb.jpg'],15,85,326,"['chainlink', 'arbitrum', 'chainlink', '4ir']",['link'],https://twitter.com/Don_ChainLink/status/1394359954035953668,False,,1,https://pbs.twimg.com/media/E1nC_FxXIAkScBb.jpg,,,,,,,[],,,,
1394359617375854593,1394359617375854593,2021-05-17 14:30:13 Eastern Daylight Time,2021-05-17,14:30:13,-0400,801813872,ijustbiuemyself,¯\_(ツ)_/¯,,Look at what they did to my boy ethereum,en,[],[],[],3,22,195,[],[],https://twitter.com/ijustbIuemyself/status/1394359617375854593,False,,0,,,,,,,,[],,,,
1394357283526746115,1394357283526746115,2021-05-17 14:20:56 Eastern Daylight Time,2021-05-17,14:20:56,-0400,244719888,redbanananft,odin free | RedBanana NFT,,Ethereum's $eth is settling now 3 times more value than bitcoin.  Market cap should be adjusted accordingly.  https://t.co/ZuLPLk0nVq,en,[],[],['https://pbs.twimg.com/media/E1nAjyeWUAUgRHd.jpg'],16,64,420,[],['eth'],https://twitter.com/redbanananft/status/1394357283526746115,False,,1,https://pbs.twimg.com/media/E1nAjyeWUAUgRHd.jpg,,,,,,,[],,,,
1394356053425459206,1394356053425459206,2021-05-17 14:16:03 Eastern Daylight Time,2021-05-17,14:16:03,-0400,856414302722457600,ergoplatformorg,Ergo,,Just imagine what #Ethereum could do if a single transaction was able to call an unlimited amount of smart contracts🤔 Hmm.... #Ergo2Top10,en,[],[],[],18,109,488,"['ethereum', 'ergo2top10']",[],https://twitter.com/ergoplatformorg/status/1394356053425459206,False,,0,,,,,,,,[],,,,
1394351669169766400,1394351669169766400,2021-05-17 13:58:38 Eastern Daylight Time,2021-05-17,13:58:38,-0400,902282851499917312,forbescrypto,Forbes Crypto,,"Ethereum had a bad weekend. Fear not, crypto bulls. The market is still bullish long-term for ETH: by @BRICbreaker    https://t.co/bR4wMw7f1c",en,"[{'screen_name': 'bricbreaker', 'name': ""kenneth rapoza 'double plus'"", 'id': '360366169'}]",['http://on.forbes.com/6012yDEma'],[],20,33,150,[],[],https://twitter.com/ForbesCrypto/status/1394351669169766400,False,,0,,,,,,,,[],,,,
1394347606701232134,1394347606701232134,2021-05-17 13:42:29 Eastern Daylight Time,2021-05-17,13:42:29,-0400,2882113533,blackhatwizardd,Cold Email Wizard 📩,,I don’t know where Bitcoin / Ethereum will be tomorrow  Or next month  Or next year  But I have a pretty good idea where it’ll be in 5 years  So I’ll keep buying,en,[],[],[],12,9,196,[],[],https://twitter.com/blackhatwizardd/status/1394347606701232134,False,,0,,,,,,,,[],,,,
1394343251797286914,1394343251797286914,2021-05-17 13:25:11 Eastern Daylight Time,2021-05-17,13:25:11,-0400,949749627418562561,cryptoub,UB,,We're getting close to that Bitcoin &amp; Ethereum price where people really start to question if it's over...  .... perfect,en,[],[],[],17,7,208,[],[],https://twitter.com/CryptoUB/status/1394343251797286914,False,,0,,,,,,,,[],,,,
1394342301305118725,1394342301305118725,2021-05-17 13:21:24 Eastern Daylight Time,2021-05-17,13:21:24,-0400,1071792841,ssaasquatch,Igwe,,"Reminder that Ethereum dropped from $1,396 to $100 in 2018. Anything can happen in this market fam.",en,[],[],[],35,323,898,[],[],https://twitter.com/Ssaasquatch/status/1394342301305118725,False,,0,,,,,,,,[],,,,
1394340788075704333,1394340788075704333,2021-05-17 13:15:24 Eastern Daylight Time,2021-05-17,13:15:24,-0400,109498457,bricepromos,CryptoBrice,,$250 to one random person in 24hrs  RT &amp; follow me + @PinWheelbsc    $ETH #Ethereum #ERC20 #BNB  #Sushiswap #Uniswap #Binance  #BTC,en,"[{'screen_name': 'pinwheelbsc', 'name': 'pinwheel', 'id': '1394222958034526209'}]",[],[],793,3177,1506,"['ethereum', 'erc20', 'bnb', 'sushiswap', 'uniswap', 'binance', 'btc']",['eth'],https://twitter.com/bricepromos/status/1394340788075704333,False,,0,,,,,,,,[],,,,
1394336988619284499,1394336988619284499,2021-05-17 13:00:18 Eastern Daylight Time,2021-05-17,13:00:18,-0400,854642445560279041,tobbykitty,Tobby Kitty ⟠,,Bitcoin'de Çin Ethereum'da Avrupa (özellikle İzlanda)  Baskın  https://t.co/EGr5t5dah6,tr,[],[],['https://pbs.twimg.com/media/E1mt_WpXIAApGvi.png'],19,10,289,[],[],https://twitter.com/TobbyKitty/status/1394336988619284499,False,,1,https://pbs.twimg.com/media/E1mt_WpXIAApGvi.png,,,,,,,[],,,,
1394336972618014723,1394336972618014723,2021-05-17 13:00:14 Eastern Daylight Time,2021-05-17,13:00:14,-0400,2260491445,coinmarketcap,CoinMarketCap,,Tether Releases Breakdown of Reserves for the First Time Ever  #CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #DeFi #Dogecoin #Ethereum #Tether   https://t.co/HgQC1mIWQC,en,[],['https://coinmarketcap.com/alexandria/article/tether-releases-breakdown-of-reserves-for-the-first-time-ever'],[],126,96,291,"['coinmarketcap', 'crypto', 'cryptocurrency', 'bitcoin', 'altcoin', 'defi', 'dogecoin', 'ethereum', 'tether']",[],https://twitter.com/CoinMarketCap/status/1394336972618014723,False,,0,,,,,,,,[],,,,
1394336951516360705,1394336951516360705,2021-05-17 13:00:09 Eastern Daylight Time,2021-05-17,13:00:09,-0400,897142437344419842,ledgerstatus,Assistant Status: Prometheus of the Plebs,,All price action below $3k Ethereum is a scam to steal your coins before $10k Ethereum.,en,[],[],[],25,44,593,[],[],https://twitter.com/ledgerstatus/status/1394336951516360705,False,,0,,,,,,,,[],,,,
1394336941076795401,1394336941076795401,2021-05-17 13:00:06 Eastern Daylight Time,2021-05-17,13:00:06,-0400,20562637,businessinsider,Business Insider,,This is how Ethereum was created by Vitalik Buterin  https://t.co/lyJKx5K08S,en,[],[],[],0,96,254,[],[],https://twitter.com/BusinessInsider/status/1394336941076795401,False,,1,https://pbs.twimg.com/media/E1muDd0XoAcgmP_.jpg,,,,,,,[],,,,
1394334056137908224,1394334056137908224,2021-05-17 12:48:39 Eastern Daylight Time,2021-05-17,12:48:39,-0400,80722677,timbeiko,Tim Beiko | timbeiko.eth 🦇🔊,,"The latest #AllCoreDevs update is up 😁  We're launching an apprenticeship program 🛠, more RFPs 💰, have Baikal ready to test London 🇬🇧 and had our first post-merge Ethereum testnet, Nocturne 🌙   https://t.co/UKU4ELVniY",en,[],['https://hackmd.io/@timbeiko/acd'],[],18,40,223,['allcoredevs'],[],https://twitter.com/TimBeiko/status/1394334056137908224,False,,0,,,,,,,,[],,,,
1394326445611159558,1394326445611159558,2021-05-17 12:18:24 Eastern Daylight Time,2021-05-17,12:18:24,-0400,109498457,bricepromos,CryptoBrice,,$100 to one random person in 24hrs  RT &amp; follow me + 👇  1. Go to  https://t.co/wENismrsTT 2. Search - Xpose (XPOSE) 3. Tap the star ⭐ 4. Thumbs up 👍 5. Post proofs.   $ETH #Ethereum #ERC20 #BNB  #Sushiswap #Uniswap #Binance  #BTC  https://t.co/X58RLNhvZI,en,[],['http://Coinmarketcap.com'],['https://pbs.twimg.com/media/E1mkgpSXEAEJ7KR.jpg'],1073,1081,523,"['ethereum', 'erc20', 'bnb', 'sushiswap', 'uniswap', 'binance', 'btc']",['eth'],https://twitter.com/bricepromos/status/1394326445611159558,False,,1,https://pbs.twimg.com/media/E1mkgpSXEAEJ7KR.jpg,,,,,,,[],,,,
1394325795850670084,1394325795850670084,2021-05-17 12:15:49 Eastern Daylight Time,2021-05-17,12:15:49,-0400,1285304255440510976,bluekirbyfi,HOT KIRB SUMMER 🔥,,Bitcoin going to parity 1:1 with Ethereum by end of the year.    Screenshot this.,en,[],[],[],29,22,352,[],[],https://twitter.com/bluekirbyfi/status/1394325795850670084,False,,0,,,,,,,,[],,,,
1394324770825637894,1394324770825637894,2021-05-17 12:11:45 Eastern Daylight Time,2021-05-17,12:11:45,-0400,854642445560279041,tobbykitty,Tobby Kitty ⟠,,Ethereum madenciliği ne zaman bitecek? (Özellikle madenciler soruyor)  Bunun net tarihi yok. Ama son konuşulanı söylüyorum.  Bu Elon Musk Ethereum 2.0 geliştiricilerini biraz daha gazladı.  Aralık 2021’de geçiş olacak diyorlar. Ethereum gecikmesi ile ünlüdür. Ama durum bu.,tr,[],[],[],12,6,209,[],[],https://twitter.com/TobbyKitty/status/1394324770825637894,False,,0,,,,,,,,[],,,,
1394322231539421191,1394322208177152003,2021-05-17 12:01:39 Eastern Daylight Time,2021-05-17,12:01:39,-0400,804843150,mihailobjelic,Mihailo Bjelic,,"7/7 Anyway, I guess these things are unavoidable side effect of explosive growth and popularity.  Once again, thank you all for the support and these amazing comments! You made me and the whole team feel so nice and honored! 😊🙏  Let's bring the world to Ethereum! 🦄💫🔥",en,[],[],[],12,10,149,[],[],https://twitter.com/MihailoBjelic/status/1394322231539421191,False,,0,,,,,,,,[],,,,
1394322208177152003,1394322208177152003,2021-05-17 12:01:34 Eastern Daylight Time,2021-05-17,12:01:34,-0400,804843150,mihailobjelic,Mihailo Bjelic,,"1/7 Yesterday I felt a little blue.. It cannot feel nice when you're working hard and honestly want to add value and help Ethereum grow, and you still get hate and FUD.  But after reading all the amazing comments here I'm absolutely thrilled and humbled!  Thank you all so much!🙏",en,[],[],[],49,22,352,[],[],https://twitter.com/MihailoBjelic/status/1394322208177152003,False,https://twitter.com/MihailoBjelic/status/1394094299642580998,0,,,,,,,,[],,,,
1394321512081989635,1394321512081989635,2021-05-17 11:58:48 Eastern Daylight Time,2021-05-17,11:58:48,-0400,24275419,therealjuicyj,juicy j,,#Ethereum 👀👀,und,[],[],[],51,39,350,['ethereum'],[],https://twitter.com/therealjuicyj/status/1394321512081989635,False,,0,,,,,,,,[],,,,
1394317166145458183,1394317166145458183,2021-05-17 11:41:32 Eastern Daylight Time,2021-05-17,11:41:32,-0400,883984505119297536,wanchain_org,Wanchain,,"📢 Attention 📢  To assist FinNexus as they solve issues with their Ethereum and BSC smart contracts, we have temporarily closed the WanBridge and Desktop Wallet cross-chain interfaces.  Please stand by for updates. Thank you for your understanding.",en,[],[],[],10,28,156,[],[],https://twitter.com/wanchain_org/status/1394317166145458183,False,,0,,,,,,,,[],,,,
1394316869255909376,1394316865665527811,2021-05-17 11:40:21 Eastern Daylight Time,2021-05-17,11:40:21,-0400,914738730740715521,0xpolygon,Polygon (previously Matic),,"2/ 👩‍💻 Infura’s Polygon APIs use the same RPC specifications as Ethereum and will support building fully functional Dapps on the network.  The Polygon Truffle Box will also enable seamless instantiation, compilation and deployment of Dapps for devs!",en,[],[],[],6,46,379,[],[],https://twitter.com/0xPolygon/status/1394316869255909376,False,,0,,,,,,,,[],,,,
1394314538456166402,1394314538456166402,2021-05-17 11:31:05 Eastern Daylight Time,2021-05-17,11:31:05,-0400,1392155588612825093,harmonyfrance,Harmony Protocol France 🇫🇷 Officiel,,"7x plus rapide que #ETH ⚡ 180 fois plus rapide que #Ethereum pour recevoir des dépôts ⚡  1000x moins cher en transactions que #ETH  Avez-vous encore des doutes sur qui est le 👑?  $One c'est le futur et le futur commence maintenant. 3 , 2 , $one  @harmonyprotocol @HarmonyFrance  https://t.co/2cjpqsEigX",fr,"[{'screen_name': 'harmonyprotocol', 'name': 'harmony', 'id': '1006055524666826754'}, {'screen_name': 'harmonyfrance', 'name': 'harmony protocol france 🇫🇷 officiel', 'id': '1392155588612825093'}]",[],['https://pbs.twimg.com/media/E1mZrs9WYAQhNQk.jpg'],7,27,213,"['eth', 'ethereum', 'eth']","['one', 'one']",https://twitter.com/HarmonyFrance/status/1394314538456166402,False,,1,https://pbs.twimg.com/media/E1mZrs9WYAQhNQk.jpg,,,,,,,[],,,,
1394313438575448072,1394313438575448072,2021-05-17 11:26:43 Eastern Daylight Time,2021-05-17,11:26:43,-0400,2893133450,tether_to,Tether,,In few minutes Tether will coordinate with a 3rd party to perform a chain swap (converting from Tron TRC20 to Ethereum ERC20) for 1B USDt (in 2 txs). The Tether total supply will not change during this process.   Read more here⬇️  https://t.co/abfgnELSvi,en,[],['https://tether.to/explained-chain-swaps/'],[],30,54,256,[],[],https://twitter.com/Tether_to/status/1394313438575448072,False,,0,,,,,,,,[],,,,
1394313296749076480,1394313296749076480,2021-05-17 11:26:09 Eastern Daylight Time,2021-05-17,11:26:09,-0400,1102925387472998401,frankresearcher,Igor Igamberdiev,,FinNexus (FNX) contract deployer changed the token owner to some address on Ethereum and BSC.  This address minted: - 323M FNX ($6M) on Ethereum - 60M FNX ($1.6M) on BSC and started dumping tokens.  Rug pull or StOlEn PrIvAtE kEy?  https://t.co/yuYe9yM0WM,en,[],[],['https://pbs.twimg.com/media/E1mXV6qUUAIr1xv.jpg'],23,37,183,[],[],https://twitter.com/FrankResearcher/status/1394313296749076480,False,,1,https://pbs.twimg.com/media/E1mXV6qUUAIr1xv.jpg,,,,,,,[],,,,
1394312687765573632,1394312687765573632,2021-05-17 11:23:44 Eastern Daylight Time,2021-05-17,11:23:44,-0400,902282851499917312,forbescrypto,Forbes Crypto,,"Ethereum faced a weekend rout, but some see ETH doubling from here: by @BRICbreaker    https://t.co/uXTrZemCJx  https://t.co/XJ6FbySSBM",en,"[{'screen_name': 'bricbreaker', 'name': ""kenneth rapoza 'double plus'"", 'id': '360366169'}]",['http://on.forbes.com/6019yDEoV'],['https://pbs.twimg.com/media/E1mYADQXIAE5Ixd.jpg'],10,47,200,[],[],https://twitter.com/ForbesCrypto/status/1394312687765573632,False,,1,https://pbs.twimg.com/media/E1mYADQXIAE5Ixd.jpg,,,,,,,[],,,,
1394308432639971335,1394308432639971335,2021-05-17 11:06:49 Eastern Daylight Time,2021-05-17,11:06:49,-0400,804843150,mihailobjelic,Mihailo Bjelic,,Happy to see CEX integrations slowly happening.. 👍  I expect more will follow soon. 🤞  Will make onboarding millions of users to @0xPolygon and Ethereum much easier! 😎🦄💫🔥,en,"[{'screen_name': '0xpolygon', 'name': 'polygon (previously matic)', 'id': '914738730740715521'}]",[],[],12,36,198,[],[],https://twitter.com/MihailoBjelic/status/1394308432639971335,False,https://twitter.com/KangaExchange/status/1390660205004873734,0,,,,,,,,[],,,,
1394306754079514631,1394306754079514631,2021-05-17 11:00:09 Eastern Daylight Time,2021-05-17,11:00:09,-0400,2260491445,coinmarketcap,CoinMarketCap,,"Coinbase Reports Strong Q1 Results, But Warns 'Challenges' Lie Ahead  #CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #DeFi #Dogecoin #Ethereum #Coinbase   https://t.co/DIuIR8nkia",en,[],['https://coinmarketcap.com/alexandria/article/coinbase-reports-strong-q1-results-but-warns-challenges-lie-ahead'],[],78,54,223,"['coinmarketcap', 'crypto', 'cryptocurrency', 'bitcoin', 'altcoin', 'defi', 'dogecoin', 'ethereum', 'coinbase']",[],https://twitter.com/CoinMarketCap/status/1394306754079514631,False,,0,,,,,,,,[],,,,
1394305620921126913,1394305620921126913,2021-05-17 10:55:39 Eastern Daylight Time,2021-05-17,10:55:39,-0400,1002584885050011648,sota_web3,渡辺創太（Stake Technologies）,,Polkadotの一大イベント、EthereumにおけるICOに相当すると言われるパラチェーンオークションの仕組みとルールについて日本語で書きました！ぜひ日本発パブリックブロックチェーン@ShidenNetwork を応援してください！ Cc @cry_curr_ar   https://t.co/TgEf77dJM9,ja,"[{'screen_name': 'shidennetwork', 'name': 'shiden network', 'id': '1354271932116393987'}, {'screen_name': 'cry_curr_ar', 'name': 'shingo arai / アラタ(arata) @ crypto times', 'id': '866607482537353217'}]",['https://note.com/sota_watanabe/n/nf73345cfd32d'],[],4,65,257,[],[],https://twitter.com/Sota_Web3/status/1394305620921126913,False,,0,,,,,,,,[],,,,
1394304607774466049,1394304607774466049,2021-05-17 10:51:38 Eastern Daylight Time,2021-05-17,10:51:38,-0400,28400964,tomuky,tomuky.eth ⟠,,I feel like things are setting up perfectly for @elonmusk to discover Ethereum,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],83,35,474,[],[],https://twitter.com/tomuky/status/1394304607774466049,False,,0,,,,,,,,[],,,,
1394303668288163844,1394303668288163844,2021-05-17 10:47:54 Eastern Daylight Time,2021-05-17,10:47:54,-0400,1173425402523652096,airdropstario,AirdropStar,,💧KoiBio Airdrop💧  🏆 Task:          ➕  10 KOI  🔛 Airdrop Link &amp; Information:  https://t.co/u9XSyJZCCR  #cryptocurrency #Crypto #Bitcoin #Ethereum #ETH #Airdrop #bounty #BSC #BNB #KoiBoi #KOI,et,[],['https://t.me/AirdropStar/1311'],[],64,955,867,"['cryptocurrency', 'crypto', 'bitcoin', 'ethereum', 'eth', 'airdrop', 'bounty', 'bsc', 'bnb', 'koiboi', 'koi']",[],https://twitter.com/AirdropStario/status/1394303668288163844,False,,0,,,,,,,,[],,,,
1394300352040734721,1394300352040734721,2021-05-17 10:34:43 Eastern Daylight Time,2021-05-17,10:34:43,-0400,963815487481303040,cryptodiffer,CryptoDiffer,,Ethereum Competitors Pt. 2  $ETH $ALGO $WAVES $EGLD $XEM $HBAR $ZIL $QTUM $FTM $DGB $STX $ONE $ICX $RVN $IOST $LSK  https://t.co/TkMHPYY4S7,ro,[],[],['https://pbs.twimg.com/media/E1mMcD_WEAIBget.jpg'],57,69,363,[],"['eth', 'algo', 'waves', 'egld', 'xem', 'hbar', 'zil', 'qtum', 'ftm', 'dgb', 'stx', 'one', 'icx', 'rvn', 'iost', 'lsk']",https://twitter.com/CryptoDiffer/status/1394300352040734721,False,,1,https://pbs.twimg.com/media/E1mMcD_WEAIBget.jpg,,,,,,,[],,,,
1394299061906378756,1394296373269368832,2021-05-17 10:29:35 Eastern Daylight Time,2021-05-17,10:29:35,-0400,854642445560279041,tobbykitty,Tobby Kitty ⟠,,Elon'un Dogecoin Bitcoin'den 10000x daha hızlı çünkü blokları büyük daha hızlı demesi gibi  Solana ile Ethereum'u karşılaştırıyorsunuz.  12397128398127301x yapabilirsiniz. Ama Merkeziyetsizlik her zaman kazanır.  Ziraat Bankasında bedava işlem yapıyorum.  Ziraat &gt; Solana,tr,[],[],[],1,1,227,[],[],https://twitter.com/TobbyKitty/status/1394299061906378756,False,,0,,,,,,,,[],,,,
1394298643964911618,1394296373269368832,2021-05-17 10:27:56 Eastern Daylight Time,2021-05-17,10:27:56,-0400,854642445560279041,tobbykitty,Tobby Kitty ⟠,,Ama her şeyin bir bedeli vardır. Solana merkezi. Nokta.  SOL almış yüklü girmiş olabilirsin belki 1000x yapacak. Olabilir. Hiçbir itirazım yok. Al - sat para kazan.  Ama şuna itirazım var: GELECEK SOLANA'DA  Değil kardeşim değil. Ethereum bunu düşünmedi mi sanıyorsunuz?,tr,[],[],[],1,1,177,[],[],https://twitter.com/TobbyKitty/status/1394298643964911618,False,,0,,,,,,,,[],,,,
1394298607415791621,1394298607415791621,2021-05-17 10:27:47 Eastern Daylight Time,2021-05-17,10:27:47,-0400,29893444,heydave7,Dave Lee,,Great read by @draecomino on what's going on with Ethereum.  Love the quarterly report format.   https://t.co/W3edx1xUZg,en,"[{'screen_name': 'draecomino', 'name': 'james wang', 'id': '14597344'}]",['https://draecomino.substack.com/p/ethereum-q1-2021-results'],[],9,29,219,[],[],https://twitter.com/heydave7/status/1394298607415791621,False,,0,,,,,,,,[],,,,
1394298432265887747,1394298432265887747,2021-05-17 10:27:05 Eastern Daylight Time,2021-05-17,10:27:05,-0400,3352924487,epiknft,EpikNFT 💎,,"Epik #NFTCommunity, let's go.🚀  Put your NFT's in the comments.⭐️  Retweet and like for an exposure BOOM!  #nftart #nftcollector #nft #nfts #cryptoart #NFTartist #Ethereum #bitcoin #nftarts #nftcollectors #NFTartists",en,[],[],[],221,44,161,"['nftcommunity', 'nftart', 'nftcollector', 'nft', 'nfts', 'cryptoart', 'nftartist', 'ethereum', 'bitcoin', 'nftarts', 'nftcollectors', 'nftartists']",[],https://twitter.com/EpikNFT/status/1394298432265887747,False,,0,,,,,,,,[],,,,
1394296373269368832,1394296373269368832,2021-05-17 10:18:54 Eastern Daylight Time,2021-05-17,10:18:54,-0400,854642445560279041,tobbykitty,Tobby Kitty ⟠,,"Solana'cılar  Şu fanatikliği bırakın. Ben de Ethereum fanatikliğini bırakıyorum  Fiyattan bağımsız, spekülasyon olur uçar kaçar.. Bundan bağımsız konuşuyorum.  Beni dinleyin. Teknolojisinden konuşalım.  Şimdi.. Solana'ya girdin jet hızı ile bedava işlem yaptın..  İŞTE BU dedin..",tr,[],[],[],1,36,612,[],[],https://twitter.com/TobbyKitty/status/1394296373269368832,False,,0,,,,,,,,[],,,,
1394296083384348676,1394296083384348676,2021-05-17 10:17:45 Eastern Daylight Time,2021-05-17,10:17:45,-0400,14597344,draecomino,James Wang,,"Ethereum isn't just a crypto currency. It's a software platform with users, revenue, and applications.  If you cover software like AWS, MSFT, SNOW, or TWLO you should cover Ethereum ($ETH). To get started, check out its Q1 'earnings' results:  https://t.co/8ZrEkQRFke",en,[],['https://draecomino.substack.com/p/ethereum-q1-2021-results'],[],149,715,2957,[],[],https://twitter.com/draecomino/status/1394296083384348676,False,,0,,,,,,,,[],,,,
1394294359768588294,1394294359768588294,2021-05-17 10:10:54 Eastern Daylight Time,2021-05-17,10:10:54,-0400,787106261489872896,tautachrome_inc,Tautachrome Inc.,,Tautachrome (OTC: $TTCM) Partners with Kompendium LLC for NFT Integration into ARknet; NFT Services to Leverage the Factom Protocol and Ethereum   #Ethereum #factomprotocol #NFT   https://t.co/FTJL3ThnGf,en,[],['https://www.globenewswire.com/news-release/2021/05/17/2230878/0/en/Tautachrome-OTC-TTCM-Partners-with-Kompendium-LLC-for-NFT-Integration-into-ARknet-NFT-Services-to-Leverage-the-Factom-Protocol-and-Ethereum.html'],[],3,47,136,"['ethereum', 'factomprotocol', 'nft']",['ttcm'],https://twitter.com/Tautachrome_Inc/status/1394294359768588294,False,,0,,,,,,,,[],,,,
1394291985322758146,1394291985322758146,2021-05-17 10:01:28 Eastern Daylight Time,2021-05-17,10:01:28,-0400,986900699366604800,digitalartchick,artchick.eth 🔥,,Artists who are having trouble getting into a fancy platform📢  Have you considered deploying your own contract?  @em0tionull did this with a solution that stores data on Ethereum + Arweave  https://t.co/pwKB2AZV0B  The easiest solution for creating your own contract is on Rarible,en,"[{'screen_name': 'em0tionull', 'name': 'null', 'id': '2207665687'}]",['https://opensea.io/assets/emotionull'],[],23,12,110,[],[],https://twitter.com/digitalartchick/status/1394291985322758146,False,,0,,,,,,,,[],,,,
1394291825440038918,1394291825440038918,2021-05-17 10:00:50 Eastern Daylight Time,2021-05-17,10:00:50,-0400,2303418218,ussharmony,USSHarmony.one Validator,,Dear Mr @elonmusk  Choose the $ONE. It's green protocol that doesn't do any harm to mother Earth. Very very low electricity per transaction. Very fast and scalable. Full Ethereum compatible. CEO @stse is an ex Apple principal engineer. The whole team has MAGA class experiences.  https://t.co/vlG3ikVkOv,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'stse', 'name': 'stephen tse | s.one', 'id': '14086060'}]",[],['https://pbs.twimg.com/media/E1mFBqDVIAYq8dc.jpg'],17,50,185,[],['one'],https://twitter.com/ussharmony/status/1394291825440038918,False,,1,https://pbs.twimg.com/media/E1mFBqDVIAYq8dc.jpg,,,,,,,[],,,,
1394289124933308422,1394289124933308422,2021-05-17 09:50:06 Eastern Daylight Time,2021-05-17,09:50:06,-0400,1103191459409420288,rainbowdotme,Rainbow,,"not surprised UFOs are real, if i were an alien i'd be flying down here to check out ethereum too",en,[],[],[],10,38,314,[],[],https://twitter.com/rainbowdotme/status/1394289124933308422,False,,0,,,,,,,,[],,,,
